Name,Price,Colors,Product Link,Images
Loose Fit Hoodie,$ 24.99,"Black, Dark taupe, Navy blue, Light gray melange, Light beige, Brown, Pink, White, Green, Dark brown, Burgundy, Light beige, Forest green, Pistachio green, Black",https://www2.hm.com/en_us/productpage.0970819001.html,"https://image.hm.com/assets/hm/75/0c/750cc44b179769a6c212f0bd132be814cfe76567.jpg, https://image.hm.com/assets/hm/2a/1a/2a1a0c351c0d2769fe699acbb776375084246815.jpg, https://image.hm.com/assets/hm/14/15/1415e9d0690868d92b738312136eac0719cda9b0.jpg, https://image.hm.com/assets/hm/43/39/4339fd648392a176a26722143193c5742a1e97e6.jpg, https://image.hm.com/assets/hm/db/ff/dbffa3571b9d73c6762519abda9ce3a75a30be0c.jpg, https://image.hm.com/assets/hm/a6/f3/a6f3a39207f5ca38a2e87fac9fa2de1ca3c741ec.jpg, https://image.hm.com/assets/hm/e9/66/e966c157e4819b45a642184655551ad752e9c346.jpg, https://image.hm.com/assets/hm/d5/22/d5222b0c246142ebdc376b35587100e8f7ac23d4.jpg, https://image.hm.com/assets/hm/df/32/df32fd8ff2b08495d70d43b4eb5bbfd7c0b540b0.jpg, https://image.hm.com/assets/hm/01/30/01301dcd95cec03a4231345e6efcf0e4f0b1abf9.jpg, https://image.hm.com/assets/hm/5a/fa/5afaa4e2ce3da2d273b2c8952ee6a23c163001dd.jpg, https://image.hm.com/assets/hm/fa/d7/fad7a2218b463e8ce98c758919452036369552dd.jpg, https://image.hm.com/assets/hm/4a/5e/4a5eb766f63d01dd96cfafd129dab334a2ab1897.jpg, https://image.hm.com/assets/hm/71/75/71754d7694ad4e6b8140a9c4a6632bff24264468.jpg, https://image.hm.com/assets/hm/aa/a0/aaa003ab296a1a53ea4289329d83459ac4f5685b.jpg"
Loose Fit T-shirt,$ 9.99,"White, Black, Light beige, Dark beige, Yellow, Light beige, Light sage green, Dark gray, Pink, Dark gray, Navy blue",https://www2.hm.com/en_us/productpage.0608945001.html,"https://image.hm.com/assets/hm/b7/63/b76302e530533270db3a7fc85209a205ed4bd53d.jpg, https://image.hm.com/assets/hm/7b/17/7b17428dc1da8df6b8b054f8729b58bd8d06e60a.jpg, https://image.hm.com/assets/hm/41/1e/411efdccd947c448ce84be76c962d9749e0c5330.jpg, https://image.hm.com/assets/hm/af/e9/afe91c1d5bd8f132acdf6e436542e0fb057fd4d6.jpg, https://image.hm.com/assets/hm/27/c9/27c92c66701f0a070e78263115973f177e7e5e7c.jpg, https://image.hm.com/assets/hm/f1/d1/f1d151cac61f7fa6091c8fe154e3651dd6e0ed2e.jpg, https://image.hm.com/assets/hm/36/22/3622bd8e77bcb8f1c9e09e03a5665a6b3cb0f548.jpg, https://image.hm.com/assets/hm/8d/73/8d7351b2f6c0665367834b0c2745db4975016bbc.jpg, https://image.hm.com/assets/hm/91/ec/91ec97eaaf6b93ded97b7dd9df01b77f84296b95.jpg, https://image.hm.com/assets/hm/ee/da/eedaed30f0c07a4eb524f141b4ddc99b37939e50.jpg, https://image.hm.com/assets/hm/f9/ec/f9ecdc75656ced87ab6932849e7a3bf68d590772.jpg"
Fairfax Baggy Jeans,$ 44.99,"Pale denim blue, Dark denim gray, Denim gray, Black, Pale denim blue, Denim blue, Dark denim gray, Dark denim blue, Dark gray, Denim blue, Dark denim blue",https://www2.hm.com/en_us/productpage.1235448001.html,"https://image.hm.com/assets/hm/22/03/2203bb3c23a39f3dd6978e64c84fe4cb5fbc796c.jpg, https://image.hm.com/assets/hm/2d/23/2d23ae3965859942acef7b365d033f15c8cb20c6.jpg, https://image.hm.com/assets/hm/25/46/2546106f34bbe19d9a94e7d30fc38faec1bee98e.jpg, https://image.hm.com/assets/hm/dc/98/dc987f075569a9e8afb546dd6288344c6cc7a614.jpg, https://image.hm.com/assets/hm/51/de/51de65356b6f0492e1ccee9b0400764fdbd5b364.jpg, https://image.hm.com/assets/hm/3d/dd/3ddd1d7ee3dece637a88557a759b3502868b6ccd.jpg, https://image.hm.com/assets/hm/fa/ef/faefbc14e35813780fa95c2316ba827b4ae0e502.jpg, https://image.hm.com/assets/hm/66/db/66dbe29b5f0ea3a618d1f81faacc32979fb6dfba.jpg, https://image.hm.com/assets/hm/bc/fd/bcfd3f19e72773a735a3261355f490f6e2554238.jpg, https://image.hm.com/assets/hm/f2/1a/f21a4692ca5326c49219ae8278f6aee2202c4db1.jpg, https://image.hm.com/assets/hm/99/db/99db3743db58ed5b9c5251b2cac3b3a3d8e85c18.jpg"
Loose Fit Printed T-shirt,$ 9.99,"Light blue/Wasted Potential, Light beige/Better Than Ever, White/Synthesis, White/Cologne, White/Hardware, White/New Haven, Black/Carbonara",https://www2.hm.com/en_us/productpage.0967955108.html,"https://image.hm.com/assets/hm/d5/b1/d5b15e116234490c8bd7f4466d10287676201f8a.jpg, https://image.hm.com/assets/hm/d3/5c/d35c622819e98c67f3442c9e4dc46771a189a9ea.jpg, https://image.hm.com/assets/hm/fc/6f/fc6ff3a8dca6af7bac8f30024f173a84a315f802.jpg, https://image.hm.com/assets/hm/1d/02/1d024bb67a4d6701809e9776c2a80797c206563d.jpg, https://image.hm.com/assets/hm/c0/cd/c0cd0eaab5b57d6fcf1627ebe4a6980b24910f33.jpg, https://image.hm.com/assets/hm/5c/d5/5cd55da81b4cda8fd32f807e145f949d1d96e8c5.jpg, https://image.hm.com/assets/hm/c5/d3/c5d3f22613f1f60b92d3a359c85899ce8ae417ce.jpg"
Super Baggy Jeans,$ 44.99,"Black, Denim beige, Blue-gray",https://www2.hm.com/en_us/productpage.1260177001.html,"https://image.hm.com/assets/hm/58/4e/584ee89ca533bbd50b0af80ad9856b5bdec4239b.jpg, https://image.hm.com/assets/hm/f7/cd/f7cdf31cedea275661507d839052ddbc9e0a17e3.jpg, https://image.hm.com/assets/hm/af/c0/afc09a26db981981dc0fc3d948be159b94179b83.jpg"
Oversized Fit T-shirt,$ 9.99,"Light beige, Brown, Black, Pink",https://www2.hm.com/en_us/productpage.1074658040.html,"https://image.hm.com/assets/hm/15/a0/15a02f5608a5a42e942028a55155bb83a946e8ea.jpg, https://image.hm.com/assets/hm/00/9c/009c2128c1a4b4b982ddd02325c3f9ea3f001bc9.jpg, https://image.hm.com/assets/hm/3f/a4/3fa4c4ae029800e805d9bd8730e8ee97d348b047.jpg, https://image.hm.com/assets/hm/4c/e0/4ce03f593fc681ba57285286dff66608cef68dc0.jpg"
Regular Fit Sweatshorts,$ 12.99,"Light beige, Gray melange, Black",https://www2.hm.com/en_us/productpage.1224295003.html,"https://image.hm.com/assets/hm/2b/9e/2b9eb532ce58a6324e12f56cb13d39c47f19dd3d.jpg, https://image.hm.com/assets/hm/c6/73/c673176a4b777257fa85a21500de3d9a1e193ed8.jpg, https://image.hm.com/assets/hm/0f/88/0f88b5de0e3d346f47acf4a549f9783fccbe6695.jpg"
Slim Jeans,$ 24.99,"Black, Pale denim blue",https://www2.hm.com/en_us/productpage.1024256001.html,"https://image.hm.com/assets/hm/d2/b6/d2b600f3bcfc2f061a1e7ec6353fa0e0bcd2f092.jpg, https://image.hm.com/assets/hm/13/f1/13f142ee0bf1812a3c4596a2fcaf14147631a2ae.jpg"
Slim Fit Easy-iron Shirt,$ 19.99,"White, Black, Light blue, Navy blue, Light blue, Light blue/striped, Dark beige",https://www2.hm.com/en_us/productpage.1242812001.html,"https://image.hm.com/assets/hm/1a/e7/1ae781d7afbcb047a990cbe64771b96c07cb9823.jpg, https://image.hm.com/assets/hm/a9/4c/a94cb6af4e37b45a9e618c70bba6c017773d9e01.jpg, https://image.hm.com/assets/hm/39/43/39436d0f6e0d97e91dc9f29b2572bc5db3d74277.jpg, https://image.hm.com/assets/hm/83/d5/83d5612b7c0fd49f638a00ddd05bfb6672299ca6.jpg, https://image.hm.com/assets/hm/17/f8/17f845fc9fca8a4a8e3de88fdcf9a4ba5905c714.jpg, https://image.hm.com/assets/hm/95/42/9542d65acfcb4b7145fd2115f43839272b10965c.jpg, https://image.hm.com/assets/hm/4b/d8/4bd8c80dd644e791b8c9329bd51f8fda1d6e34a6.jpg"
Fairfax Baggy Jeans,$ 44.99,"Dark denim gray, Pale denim blue, Denim gray, Black, Pale denim blue, Denim blue, Dark denim gray, Dark denim blue, Dark gray, Denim blue, Dark denim blue",https://www2.hm.com/en_us/productpage.1235448011.html,"https://image.hm.com/assets/hm/2d/23/2d23ae3965859942acef7b365d033f15c8cb20c6.jpg, https://image.hm.com/assets/hm/22/03/2203bb3c23a39f3dd6978e64c84fe4cb5fbc796c.jpg, https://image.hm.com/assets/hm/25/46/2546106f34bbe19d9a94e7d30fc38faec1bee98e.jpg, https://image.hm.com/assets/hm/dc/98/dc987f075569a9e8afb546dd6288344c6cc7a614.jpg, https://image.hm.com/assets/hm/51/de/51de65356b6f0492e1ccee9b0400764fdbd5b364.jpg, https://image.hm.com/assets/hm/3d/dd/3ddd1d7ee3dece637a88557a759b3502868b6ccd.jpg, https://image.hm.com/assets/hm/fa/ef/faefbc14e35813780fa95c2316ba827b4ae0e502.jpg, https://image.hm.com/assets/hm/66/db/66dbe29b5f0ea3a618d1f81faacc32979fb6dfba.jpg, https://image.hm.com/assets/hm/bc/fd/bcfd3f19e72773a735a3261355f490f6e2554238.jpg, https://image.hm.com/assets/hm/f2/1a/f21a4692ca5326c49219ae8278f6aee2202c4db1.jpg, https://image.hm.com/assets/hm/99/db/99db3743db58ed5b9c5251b2cac3b3a3d8e85c18.jpg"
Regular Fit Sweatpants,$ 19.99,"Dark blue, Black, Dark taupe, Cream, Light gray melange, Light gray melange, Beige, Black",https://www2.hm.com/en_us/productpage.0970817039.html,"https://image.hm.com/assets/hm/b1/f8/b1f8da05ef4ca00cacd35e8332e0497515e5c64d.jpg, https://image.hm.com/assets/hm/97/b6/97b69c0b846fa9ea5a42a21c5dc0b4d423108993.jpg, https://image.hm.com/assets/hm/ac/20/ac209aca738fe29ee524b5050f6ce24c3adb074a.jpg, https://image.hm.com/assets/hm/91/ba/91bac1e7765e54e7bad8691510a36ffac5a4f529.jpg, https://image.hm.com/assets/hm/9d/6f/9d6f1bc5ceffc912c71cce00389db440ba45c247.jpg, https://image.hm.com/assets/hm/cb/e7/cbe73e982b3d962a538cb1eddf5597f1533eb65c.jpg, https://image.hm.com/assets/hm/73/76/73769c1a405fb20e5b551134e7b8ec3877677614.jpg, https://image.hm.com/assets/hm/f7/e1/f7e19b3af3c2588eb955adaa2271ffdca90f28f8.jpg"
3-pack Slim Fit T-shirts,$ 28.99,"Black, Light blue/light beige/white, Light blue/white, Beige/blue/brown",https://www2.hm.com/en_us/productpage.0578630003.html,"https://image.hm.com/assets/hm/6b/5c/6b5cadf12a4b7a1065626a94996215f0f71bada5.jpg, https://image.hm.com/assets/hm/8a/d8/8ad8de76c2116504a49fbd0e7c5eecf4790a3d8f.jpg, https://image.hm.com/assets/hm/a7/da/a7da3551ebbb07892e80f3b9c10bc28c664354e0.jpg, https://image.hm.com/assets/hm/39/f0/39f09a781b154ac1a587b888208203706318834f.jpg"
Loose Fit Sweatshirt,$ 14.99,"Taupe, Dark blue, Black, Brown, Light beige, Light gray melange, Pink, Yellow, Sage green, Dark green, Cream, Brown, Beige, Light gray melange, Light gray",https://www2.hm.com/en_us/productpage.0970818079.html,"https://image.hm.com/assets/hm/96/83/968379bd3498d9d14141dbd04a23f8d0bfd4890c.jpg, https://image.hm.com/assets/hm/2e/60/2e60aafbf20377fb3c9386993dae6d1d694eacaf.jpg, https://image.hm.com/assets/hm/78/92/7892f6d0a9e9281545de3c119930b4e0e95691a3.jpg, https://image.hm.com/assets/hm/90/dc/90dc68d84cac29aa37453c693d7bba8b9c64080b.jpg, https://image.hm.com/assets/hm/22/6c/226c8564dbe8a170df267ff540cd07b906382a54.jpg, https://image.hm.com/assets/hm/7b/aa/7baa82d6118ac5a6a642e2bcfb8604bdcb971b9c.jpg, https://image.hm.com/assets/hm/28/87/288752b9d61b48ff26843f5136bf032f5f26f8c5.jpg, https://image.hm.com/assets/hm/a0/a7/a0a714061a076edc6afb584757af5d352b06ab45.jpg, https://image.hm.com/assets/hm/aa/0a/aa0a14a94f9ce1e2ecfa870b4b4b6fa8bea27697.jpg, https://image.hm.com/assets/hm/30/3b/303b85d60eb5e0836e0f2756ff207fc0b59c0c41.jpg, https://image.hm.com/assets/hm/f5/20/f520637e5e7c920f11a9d3a85d8b7c7908ad5276.jpg, https://image.hm.com/assets/hm/52/bc/52bcadebd6bebe1d2c2228655f3f061be195d457.jpg, https://image.hm.com/assets/hm/5e/60/5e60d1487ea93f4de731571e49c083c245a9873b.jpg, https://image.hm.com/assets/hm/84/b0/84b01ab0b5609c16bf02b48c43589c683aa59595.jpg, https://image.hm.com/assets/hm/e4/5c/e45cf502c83b0a79af07da2c1298076bf2fbeb86.jpg"
Slim-Fit Suit Pants,$ 39.99,"Black, Navy blue, Beige, Navy blue, Dark gray",https://www2.hm.com/en_us/productpage.1252892001.html,"https://image.hm.com/assets/hm/56/2d/562dc8ea050d38bfa73c91bc2334ad084893b36d.jpg, https://image.hm.com/assets/hm/d4/52/d45266b3b946d5b7bb31b1e54769f667cd6e61e8.jpg, https://image.hm.com/assets/hm/06/8e/068e8a0d8549174ac4f31c9a6a1199fb56f69047.jpg, https://image.hm.com/assets/hm/da/88/da8899712c9c855fe0192802e243ee52f860bd80.jpg, https://image.hm.com/assets/hm/27/c8/27c83e0d0193d5deade63ccd718683f6f62b7fc1.jpg"
Fairfax Baggy Jeans,$ 44.99,"Denim gray, Pale denim blue, Dark denim gray, Black, Pale denim blue, Denim blue, Dark denim gray, Dark denim blue, Dark gray, Denim blue, Dark denim blue",https://www2.hm.com/en_us/productpage.1235448003.html,"https://image.hm.com/assets/hm/25/46/2546106f34bbe19d9a94e7d30fc38faec1bee98e.jpg, https://image.hm.com/assets/hm/22/03/2203bb3c23a39f3dd6978e64c84fe4cb5fbc796c.jpg, https://image.hm.com/assets/hm/2d/23/2d23ae3965859942acef7b365d033f15c8cb20c6.jpg, https://image.hm.com/assets/hm/dc/98/dc987f075569a9e8afb546dd6288344c6cc7a614.jpg, https://image.hm.com/assets/hm/51/de/51de65356b6f0492e1ccee9b0400764fdbd5b364.jpg, https://image.hm.com/assets/hm/3d/dd/3ddd1d7ee3dece637a88557a759b3502868b6ccd.jpg, https://image.hm.com/assets/hm/fa/ef/faefbc14e35813780fa95c2316ba827b4ae0e502.jpg, https://image.hm.com/assets/hm/66/db/66dbe29b5f0ea3a618d1f81faacc32979fb6dfba.jpg, https://image.hm.com/assets/hm/bc/fd/bcfd3f19e72773a735a3261355f490f6e2554238.jpg, https://image.hm.com/assets/hm/f2/1a/f21a4692ca5326c49219ae8278f6aee2202c4db1.jpg, https://image.hm.com/assets/hm/99/db/99db3743db58ed5b9c5251b2cac3b3a3d8e85c18.jpg"
Loose Fit Hooded Jacket,$ 29.99,"Black, Gray melange, Light beige, Dark taupe, Dark blue",https://www2.hm.com/en_us/productpage.1011890001.html,"https://image.hm.com/assets/hm/0a/11/0a11415d425a0f392d6fec669790b7181e53d24f.jpg, https://image.hm.com/assets/hm/79/f9/79f9a77eb28ac6334885886c3c7ccfbcecd41af4.jpg, https://image.hm.com/assets/hm/a3/e9/a3e9d6f0de59e7ed763e3a054a1d07a698d4d5ed.jpg, https://image.hm.com/assets/hm/ae/ff/aeffd14120f622db7dcdc7dc3a923e68f06affe9.jpg, https://image.hm.com/assets/hm/f6/a9/f6a928733ff7cf4ceaa818ce7f24c97003f89092.jpg"
Slim Fit Ribbed Tank Top,$ 9.99,"White, Black, Beige, Gray melange",https://www2.hm.com/en_us/productpage.1227155001.html,"https://image.hm.com/assets/hm/22/7d/227d721b6737ebcda03bd336e26fc5c4efacfa75.jpg, https://image.hm.com/assets/hm/dc/fa/dcfa01837c2849451c38bccda7b04f5b54a45c44.jpg, https://image.hm.com/assets/hm/1c/0c/1c0ca1c80fe3c5e1786f7112d2abd915f61347c8.jpg, https://image.hm.com/assets/hm/f2/15/f215fa0726eba1962bb3dc4e0e7a84372550431c.jpg"
Loose Fit Hoodie,$ 24.99,"Light gray melange, Black, Dark taupe, Navy blue, Light beige, Brown, Pink, White, Green, Dark brown, Burgundy, Light beige, Forest green, Pistachio green, Black",https://www2.hm.com/en_us/productpage.0970819007.html,"https://image.hm.com/assets/hm/43/39/4339fd648392a176a26722143193c5742a1e97e6.jpg, https://image.hm.com/assets/hm/75/0c/750cc44b179769a6c212f0bd132be814cfe76567.jpg, https://image.hm.com/assets/hm/2a/1a/2a1a0c351c0d2769fe699acbb776375084246815.jpg, https://image.hm.com/assets/hm/14/15/1415e9d0690868d92b738312136eac0719cda9b0.jpg, https://image.hm.com/assets/hm/db/ff/dbffa3571b9d73c6762519abda9ce3a75a30be0c.jpg, https://image.hm.com/assets/hm/a6/f3/a6f3a39207f5ca38a2e87fac9fa2de1ca3c741ec.jpg, https://image.hm.com/assets/hm/e9/66/e966c157e4819b45a642184655551ad752e9c346.jpg, https://image.hm.com/assets/hm/d5/22/d5222b0c246142ebdc376b35587100e8f7ac23d4.jpg, https://image.hm.com/assets/hm/df/32/df32fd8ff2b08495d70d43b4eb5bbfd7c0b540b0.jpg, https://image.hm.com/assets/hm/01/30/01301dcd95cec03a4231345e6efcf0e4f0b1abf9.jpg, https://image.hm.com/assets/hm/5a/fa/5afaa4e2ce3da2d273b2c8952ee6a23c163001dd.jpg, https://image.hm.com/assets/hm/fa/d7/fad7a2218b463e8ce98c758919452036369552dd.jpg, https://image.hm.com/assets/hm/4a/5e/4a5eb766f63d01dd96cfafd129dab334a2ab1897.jpg, https://image.hm.com/assets/hm/71/75/71754d7694ad4e6b8140a9c4a6632bff24264468.jpg, https://image.hm.com/assets/hm/aa/a0/aaa003ab296a1a53ea4289329d83459ac4f5685b.jpg"
Slim-Fit Jacket,$ 79.99,"Black, Navy blue, Beige, Navy blue, Dark gray",https://www2.hm.com/en_us/productpage.1250484001.html,"https://image.hm.com/assets/hm/e3/60/e360fe69055e4e15d12b2029389f74c9f42d0f5a.jpg, https://image.hm.com/assets/hm/50/34/503428b866d2a0e9240bdee53a0a33bbfad649e7.jpg, https://image.hm.com/assets/hm/44/77/447700b4bea0e9f8600d6dd38779699f63378bd9.jpg, https://image.hm.com/assets/hm/80/69/8069dfe66cb2674da290daf0cd899525df9a2e0d.jpg, https://image.hm.com/assets/hm/6d/97/6d97d066e87be4e740b181b45f89f5b4ea117d5d.jpg"
Loose Fit T-shirt,$ 17.99,"White/Keith Haring, Black/Twin Peaks, White/Vincent van Gogh, Black/Kodak, White/Red Hot Chili Peppers, White/Discovery Channel",https://www2.hm.com/en_us/productpage.0972640124.html,"https://image.hm.com/assets/hm/88/18/88182d234a0ea9783932a44a293dc897c77cd82f.jpg, https://image.hm.com/assets/hm/90/e6/90e6e8a72c635c39cdd2f1542c34c756cf8e8bc5.jpg, https://image.hm.com/assets/hm/6c/f7/6cf7f683cb3ad6e4bba9fc96d5ecc6c9c9914798.jpg, https://image.hm.com/assets/hm/d6/b7/d6b77bf93ba90b8090355e6fefc4c360bc17e29c.jpg, https://image.hm.com/assets/hm/af/9b/af9b9fbb222896cf7ae96db0e939af42c4e0b243.jpg, https://image.hm.com/assets/hm/81/8c/818cd0bba7795270b30853b6d44564276af4772e.jpg"
Loose Fit T-shirt,$ 9.99,"Light beige, White, Black, Dark beige, Yellow, Light beige, Light sage green, Dark gray, Pink, Dark gray, Navy blue",https://www2.hm.com/en_us/productpage.0608945111.html,"https://image.hm.com/assets/hm/41/1e/411efdccd947c448ce84be76c962d9749e0c5330.jpg, https://image.hm.com/assets/hm/b7/63/b76302e530533270db3a7fc85209a205ed4bd53d.jpg, https://image.hm.com/assets/hm/7b/17/7b17428dc1da8df6b8b054f8729b58bd8d06e60a.jpg, https://image.hm.com/assets/hm/af/e9/afe91c1d5bd8f132acdf6e436542e0fb057fd4d6.jpg, https://image.hm.com/assets/hm/27/c9/27c92c66701f0a070e78263115973f177e7e5e7c.jpg, https://image.hm.com/assets/hm/f1/d1/f1d151cac61f7fa6091c8fe154e3651dd6e0ed2e.jpg, https://image.hm.com/assets/hm/36/22/3622bd8e77bcb8f1c9e09e03a5665a6b3cb0f548.jpg, https://image.hm.com/assets/hm/8d/73/8d7351b2f6c0665367834b0c2745db4975016bbc.jpg, https://image.hm.com/assets/hm/91/ec/91ec97eaaf6b93ded97b7dd9df01b77f84296b95.jpg, https://image.hm.com/assets/hm/ee/da/eedaed30f0c07a4eb524f141b4ddc99b37939e50.jpg, https://image.hm.com/assets/hm/f9/ec/f9ecdc75656ced87ab6932849e7a3bf68d590772.jpg"
Loose Fit Hoodie,$ 24.99,"Light beige, Black, Dark taupe, Navy blue, Light gray melange, Brown, Pink, White, Green, Dark brown, Burgundy, Light beige, Forest green, Pistachio green, Black",https://www2.hm.com/en_us/productpage.0970819060.html,"https://image.hm.com/assets/hm/db/ff/dbffa3571b9d73c6762519abda9ce3a75a30be0c.jpg, https://image.hm.com/assets/hm/75/0c/750cc44b179769a6c212f0bd132be814cfe76567.jpg, https://image.hm.com/assets/hm/2a/1a/2a1a0c351c0d2769fe699acbb776375084246815.jpg, https://image.hm.com/assets/hm/14/15/1415e9d0690868d92b738312136eac0719cda9b0.jpg, https://image.hm.com/assets/hm/43/39/4339fd648392a176a26722143193c5742a1e97e6.jpg, https://image.hm.com/assets/hm/a6/f3/a6f3a39207f5ca38a2e87fac9fa2de1ca3c741ec.jpg, https://image.hm.com/assets/hm/e9/66/e966c157e4819b45a642184655551ad752e9c346.jpg, https://image.hm.com/assets/hm/d5/22/d5222b0c246142ebdc376b35587100e8f7ac23d4.jpg, https://image.hm.com/assets/hm/df/32/df32fd8ff2b08495d70d43b4eb5bbfd7c0b540b0.jpg, https://image.hm.com/assets/hm/01/30/01301dcd95cec03a4231345e6efcf0e4f0b1abf9.jpg, https://image.hm.com/assets/hm/5a/fa/5afaa4e2ce3da2d273b2c8952ee6a23c163001dd.jpg, https://image.hm.com/assets/hm/fa/d7/fad7a2218b463e8ce98c758919452036369552dd.jpg, https://image.hm.com/assets/hm/4a/5e/4a5eb766f63d01dd96cfafd129dab334a2ab1897.jpg, https://image.hm.com/assets/hm/71/75/71754d7694ad4e6b8140a9c4a6632bff24264468.jpg, https://image.hm.com/assets/hm/aa/a0/aaa003ab296a1a53ea4289329d83459ac4f5685b.jpg"
Slim-Fit Cargo Pants,$ 39.99,"Black, White, Dark gray, Light beige, Khaki green",https://www2.hm.com/en_us/productpage.1253393001.html,"https://image.hm.com/assets/hm/79/2f/792fe16855b51a42a7d0cd22daaf3f864d9f0f60.jpg, https://image.hm.com/assets/hm/aa/92/aa927721828f484515634f58ef1452009b2d585e.jpg, https://image.hm.com/assets/hm/aa/d5/aad5ca7d7a93d8fe62e69c53f132fe43c2bbf2d9.jpg, https://image.hm.com/assets/hm/05/c7/05c77945e320c96cbb4144dea4d8a44081dccd71.jpg, https://image.hm.com/assets/hm/58/fa/58fab7faaf4e3e4fb58270fc33f1fdc8d76b98b9.jpg"
Collins Super Baggy Jeans,$ 44.99,"Denim gray, Black, Dark denim blue, Denim blue",https://www2.hm.com/en_us/productpage.1252606004.html,"https://image.hm.com/assets/hm/f8/d8/f8d811a7a0fddc6c749bb2826e01599147280f67.jpg, https://image.hm.com/assets/hm/08/f1/08f117a9f4b902f7c25f33b69056aae1ed87c93e.jpg, https://image.hm.com/assets/hm/00/86/0086d3b6cbc49aa8e309bfc118c003984dd0513c.jpg, https://image.hm.com/assets/hm/8b/1b/8b1bf9a55bfabe577bf191183b3a179780286106.jpg"
Loose Fit Printed T-shirt,$ 12.99,"Beige/stars, Black/New York, Khaki green/New York, Black, White/New York, Black/Soho LDN, White/stars, White/Los Angeles, White/Soho, Dark gray",https://www2.hm.com/en_us/productpage.1227157020.html,"https://image.hm.com/assets/hm/37/8d/378dbead9bfd8b18f044dd0dc1ad7b8d66cefc4a.jpg, https://image.hm.com/assets/hm/be/f3/bef369b180af09f89ee09cc8c54c2bc8428548f9.jpg, https://image.hm.com/assets/hm/e3/e9/e3e989f7d44c36cba193fba9af6d18a91ddecc30.jpg, https://image.hm.com/assets/hm/77/39/773918caaac41a42922ee753bf2eb3a6712abba4.jpg, https://image.hm.com/assets/hm/fe/1e/fe1ec356ffa4d943bd90a04ec8085e9cde5986e8.jpg, https://image.hm.com/assets/hm/4f/44/4f440bec68cbf1125a589ab5dbe97e3c19882051.jpg, https://image.hm.com/assets/hm/3b/cf/3bcff34d49534220e6a22c4344c02da0e4267b73.jpg, https://image.hm.com/assets/hm/eb/a9/eba962b560db0604b2a4af0a33f8dcdae0ece9bd.jpg, https://image.hm.com/assets/hm/c3/23/c323e0931c9083fc716bc3621fdd7ca01267de91.jpg, https://image.hm.com/assets/hm/b4/04/b404cce0eda446896172c7a11aad00cbfd742b8b.jpg"
Slim-Fit Jacket,$ 79.99,"Navy blue, Black, Beige, Navy blue, Dark gray",https://www2.hm.com/en_us/productpage.1250484004.html,"https://image.hm.com/assets/hm/50/34/503428b866d2a0e9240bdee53a0a33bbfad649e7.jpg, https://image.hm.com/assets/hm/e3/60/e360fe69055e4e15d12b2029389f74c9f42d0f5a.jpg, https://image.hm.com/assets/hm/44/77/447700b4bea0e9f8600d6dd38779699f63378bd9.jpg, https://image.hm.com/assets/hm/80/69/8069dfe66cb2674da290daf0cd899525df9a2e0d.jpg, https://image.hm.com/assets/hm/6d/97/6d97d066e87be4e740b181b45f89f5b4ea117d5d.jpg"
Houston Loose Jeans,$ 39.99,"Light denim blue, Dark denim blue, Black, Dark denim blue, Denim blue-white, Pale denim blue, Dark denim blue, Denim gray, Dark denim gray, Denim gray",https://www2.hm.com/en_us/productpage.0979945001.html,"https://image.hm.com/assets/hm/f5/9b/f59b0eba8d8c8a3ae6fc6d02cb5e3efa0875dd31.jpg, https://image.hm.com/assets/hm/50/3b/503b04edcbd3a34120fe2cdfd9a7eec1681f86d0.jpg, https://image.hm.com/assets/hm/a3/65/a3653aa0145a6408e8798410621cb1fc4f704c2b.jpg, https://image.hm.com/assets/hm/47/ab/47ab2169f7eaad58f0e26892000e257a20f7cc90.jpg, https://image.hm.com/assets/hm/df/7f/df7f9cdf589939c35072867658fb7d012a8e4823.jpg, https://image.hm.com/assets/hm/83/22/8322e0ff9496da6087481c14babcf925b34c39ac.jpg, https://image.hm.com/assets/hm/2c/57/2c5777c9c5a41214d5c168c4348e2ec4f7f678eb.jpg, https://image.hm.com/assets/hm/41/d4/41d4333d220a88fa7c8bdab5e543b977771266f9.jpg, https://image.hm.com/assets/hm/bb/ef/bbefb82df7ae151b1b6dab79059fb01932217f1e.jpg, https://image.hm.com/assets/hm/5a/f3/5af3b5258e2630e5b828386614c764e57a83848a.jpg"
Loose Fit T-shirt,$ 17.99,"Black, White, Beige, Dark beige, Black",https://www2.hm.com/en_us/productpage.1232194005.html,"https://image.hm.com/assets/hm/77/bd/77bd9ef47352b39ddc0dff7b124463244661f879.jpg, https://image.hm.com/assets/hm/74/86/7486124b8e2b658631de97e32ba5d395b9da976b.jpg, https://image.hm.com/assets/hm/d4/f3/d4f39619667f6659b4dc0d1f72bc27dc862fb4aa.jpg, https://image.hm.com/assets/hm/fa/4b/fa4b3c84ede22e404aac95a70beac4d3bbb500f5.jpg, https://image.hm.com/assets/hm/33/0c/330cd46515a9a37b3add228c1f3743e968884541.jpg"
